category,header,implementation,function,line,status,owner,note
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawColor,43,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix|primitive|semantic,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawColor_2,44,done,,replacement planned name: SkCanvas_drawColorWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawDrawable,45,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawDrawable_2,46,done,,replacement planned name: SkCanvas_drawDrawableWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawDRRect,47,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawGlyphs,48,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawGlyphs_2,49,done,,replacement planned name: SkCanvas_drawGlyphsWithVariant2
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawGlyphs_3,50,done,,replacement planned name: SkCanvas_drawGlyphsWithVariant3
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImage,51,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImage_2,52,done,,replacement planned name: SkCanvas_drawImageWithVariant2
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImage_3,53,done,,replacement planned name: SkCanvas_drawImageWithVariant3
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImage_4,54,done,,replacement planned name: SkCanvas_drawImageWithVariant4
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageLattice,55,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageLattice_2,56,done,,replacement planned name: SkCanvas_drawImageLatticeWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageNine,57,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageRect,58,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageRect_2,59,done,,replacement planned name: SkCanvas_drawImageRectWithVariant2
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageRect_3,60,done,,replacement planned name: SkCanvas_drawImageRectWithVariant3
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawImageRect_4,61,done,,replacement planned name: SkCanvas_drawImageRectWithVariant4
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawIRect,62,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawLine,63,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawLine_2,64,done,,replacement planned name: SkCanvas_drawLineWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawMesh,65,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawOval,66,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPaint,67,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|primitive|semantic,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPatch,68,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPath,69,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPicture,70,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPicture_2,71,done,,replacement planned name: SkCanvas_drawPictureWithVariant2
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPicture_3,72,done,,replacement planned name: SkCanvas_drawPictureWithVariant3
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPicture_4,73,done,,replacement planned name: SkCanvas_drawPictureWithVariant4
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPoint,74,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPoint_2,75,done,,replacement planned name: SkCanvas_drawPointWithVariant2
void_ptr|primitive,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawPoints,76,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawRect,77,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawRegion,78,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawRoundRect,79,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawRRect,80,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|primitive,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawSimpleText,81,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawString,82,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawString_2,83,done,,replacement planned name: SkCanvas_drawStringWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawTextBlob,84,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawTextBlob_2,85,done,,replacement planned name: SkCanvas_drawTextBlobWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawVertices,86,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_drawVertices_2,87,done,,replacement planned name: SkCanvas_drawVerticesWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_experimental_DrawEdgeAAImageSet,88,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_experimental_DrawEdgeAAQuad,89,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix|primitive|semantic,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_experimental_DrawEdgeAAQuad_2,90,done,,replacement planned name: SkCanvas_experimental_DrawEdgeAAQuadWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getBaseLayerSize,91,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getBaseProps,92,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getDeviceClipBounds,93,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getDeviceClipBounds_2,94,done,,replacement planned name: SkCanvas_getDeviceClipBoundsWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getLocalClipBounds,95,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getLocalClipBounds_2,96,done,,replacement planned name: SkCanvas_getLocalClipBoundsWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getLocalToDevice,97,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getLocalToDeviceAs3x3,98,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getProps,99,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getSaveCount,100,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getSurface,101,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getTopProps,102,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_getTotalMatrix,103,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_imageInfo,104,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_isClipEmpty,105,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_isClipRect,106,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_makeSurface,107,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_peekPixels,108,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_private_draw_shadow_rec,109,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_quickReject,110,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_quickReject_2,111,done,,replacement planned name: SkCanvas_quickRejectWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_readPixels,112,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix|primitive,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_readPixels_2,113,done,,replacement planned name: SkCanvas_readPixelsWithVariant2
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_readPixels_3,114,done,,replacement planned name: SkCanvas_readPixelsWithVariant3
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_recorder,115,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_recordingContext,116,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_resetMatrix,117,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_restore,118,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_restoreToCount,119,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_rotate,120,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_rotate_2,121,done,,replacement planned name: SkCanvas_rotateWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_save,122,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_saveLayer,123,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_saveLayer_2,124,done,,replacement planned name: SkCanvas_saveLayerWithVariant2
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_saveLayer_3,125,done,,replacement planned name: SkCanvas_saveLayerWithVariant3
void_ptr|primitive,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_saveLayerAlpha,126,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_saveLayerAlphaf,127,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_scale,128,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_setMatrix,129,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_setMatrix_2,130,done,,replacement planned name: SkCanvas_setMatrixWithVariant2
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_skew,131,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_temporary_internal_getRgnClip,132,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_translate,133,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_writePixels,134,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|suffix|primitive,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_writePixels_2,135,done,,replacement planned name: SkCanvas_writePixelsWithVariant2
void_ptr|primitive,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_MakeRasterDirect,137,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr|primitive|semantic,skia/binding/sk_canvas.h,skia/binding/sk_canvas.cpp,SkCanvas_MakeRasterDirectN32,138,done,,typed canvas handle (reskia_canvas_t*) introduced; primitive widths normalized (size_t/uint32_t)
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_delete,12,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_getInfo,13,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_dimensions,14,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_bounds,15,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_getICCProfile,16,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_getOrigin,17,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_getScaledDimensions,18,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
void_ptr,skia/binding/sk_codec.h,skia/binding/sk_codec.cpp,SkCodec_getValidSubset,19,done,,typed opaque pointer aliases introduced for SkCodec API surface; size_t normalization applied
