area,header,class,class_kind,class_line,class_status,method,method_line,method_static,method_status,matched_capi,signature,note
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getSubset,31,no,covered,SkBitmap_getSubset,"SkIRect getSubset() const { SkIPoint origin = this->pixelRefOrigin(); return SkIRect::MakeXYWH(origin.x(), origin.y(), this->width(), this->height()); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,setInfo,31,no,covered,SkBitmap_setInfo,"bool setInfo(const SkImageInfo& imageInfo, size_t rowBytes = 0);",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,installPixels,31,no,covered,SkBitmap_installPixels,bool installPixels(const SkPixmap& pixmap);,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,installMaskPixels,31,no,covered,SkBitmap_installMaskPixels,bool installMaskPixels(SkMaskBuilder& mask);,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,setPixels,31,no,covered,SkBitmap_setPixels,void setPixels(void* pixels);,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,tryAllocPixels,31,no,covered,SkBitmap_tryAllocPixels,bool tryAllocPixels() { return this->tryAllocPixels((Allocator*)nullptr); },
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,allocPixels,31,no,covered,SkBitmap_allocPixels,void allocPixels();,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,tryAllocPixels,31,no,covered,SkBitmap_tryAllocPixels,bool tryAllocPixels(Allocator* allocator);,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,allocPixels,31,no,covered,SkBitmap_allocPixels,void allocPixels(Allocator* allocator);,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,pixelRef,31,no,covered,SkBitmap_pixelRef,SkPixelRef* pixelRef() const { return fPixelRef.get(); },
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,pixelRefOrigin,31,no,covered,SkBitmap_pixelRefOrigin,SkIPoint pixelRefOrigin() const;,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,setPixelRef,31,no,covered,SkBitmap_setPixelRef,"void setPixelRef(sk_sp<SkPixelRef> pixelRef, int dx, int dy);",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,readyToDraw,31,no,covered,SkBitmap_readyToDraw,bool readyToDraw() const { return this->getPixels() != nullptr; },
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getGenerationID,31,no,covered,SkBitmap_getGenerationID,uint32_t getGenerationID() const;,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,notifyPixelsChanged,31,no,covered,SkBitmap_notifyPixelsChanged,void notifyPixelsChanged() const;,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,eraseColor,31,no,covered,SkBitmap_eraseColor,void eraseColor(SkColor4f) const;,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,eraseColor,31,no,covered,SkBitmap_eraseColor,void eraseColor(SkColor c) const;,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,eraseARGB,31,no,covered,SkBitmap_eraseARGB,"void eraseARGB(U8CPU a, U8CPU r, U8CPU g, U8CPU b) const { this->eraseColor(SkColorSetARGB(a, r, g, b)); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,erase,31,no,covered,SkBitmap_erase,"void erase(SkColor4f c, const SkIRect& area) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,erase,31,no,covered,SkBitmap_erase,"void erase(SkColor c, const SkIRect& area) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,eraseArea,31,no,covered,SkBitmap_eraseArea,"void eraseArea(const SkIRect& area, SkColor c) const { this->erase(c, area); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getColor,31,no,covered,SkBitmap_getColor,"SkColor getColor(int x, int y) const { return this->pixmap().getColor(x, y); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getColor4f,31,no,covered,SkBitmap_getColor4f,"SkColor4f getColor4f(int x, int y) const { return this->pixmap().getColor4f(x, y); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getAlphaf,31,no,covered,SkBitmap_getAlphaf,"float getAlphaf(int x, int y) const { return this->pixmap().getAlphaf(x, y); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getAddr,31,no,covered,SkBitmap_getAddr,"void* getAddr(int x, int y) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getAddr32,31,no,covered,SkBitmap_getAddr32,"inline uint32_t* getAddr32(int x, int y) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getAddr16,31,no,covered,SkBitmap_getAddr16,"inline uint16_t* getAddr16(int x, int y) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,getAddr8,31,no,covered,SkBitmap_getAddr8,"inline uint8_t* getAddr8(int x, int y) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,extractSubset,31,no,covered,SkBitmap_extractSubset,"bool extractSubset(SkBitmap* dst, const SkIRect& subset) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,readPixels,31,no,covered,SkBitmap_readPixels,"bool readPixels(const SkImageInfo& dstInfo, void* dstPixels, size_t dstRowBytes, int srcX, int srcY) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,readPixels,31,no,covered,SkBitmap_readPixels,"bool readPixels(const SkPixmap& dst, int srcX, int srcY) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,readPixels,31,no,covered,SkBitmap_readPixels,"bool readPixels(const SkPixmap& dst) const { return this->readPixels(dst, 0, 0); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,writePixels,31,no,covered,SkBitmap_writePixels,"bool writePixels(const SkPixmap& src, int dstX, int dstY);",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,writePixels,31,no,covered,SkBitmap_writePixels,"bool writePixels(const SkPixmap& src) { return this->writePixels(src, 0, 0); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,extractAlpha,31,no,covered,SkBitmap_extractAlpha,"bool extractAlpha(SkBitmap* dst) const { return this->extractAlpha(dst, nullptr, nullptr, nullptr); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,extractAlpha,31,no,covered,SkBitmap_extractAlpha,"bool extractAlpha(SkBitmap* dst, const SkPaint* paint, SkIPoint* offset) const { return this->extractAlpha(dst, paint, nullptr, offset); }",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,extractAlpha,31,no,covered,SkBitmap_extractAlpha,"bool extractAlpha(SkBitmap* dst, const SkPaint* paint, Allocator* allocator, SkIPoint* offset) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,peekPixels,31,no,covered,SkBitmap_peekPixels,bool peekPixels(SkPixmap* pixmap) const;,
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,makeShader,31,no,covered,SkBitmap_makeShader,"sk_sp<SkShader> makeShader(SkTileMode tmx, SkTileMode tmy, const SkSamplingOptions&, const SkMatrix* localMatrix = nullptr) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,makeShader,31,no,covered,SkBitmap_makeShader,"sk_sp<SkShader> makeShader(SkTileMode tmx, SkTileMode tmy, const SkSamplingOptions& sampling, const SkMatrix& lm) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,makeShader,31,no,covered,SkBitmap_makeShader,"sk_sp<SkShader> makeShader(const SkSamplingOptions& sampling, const SkMatrix& lm) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,makeShader,31,no,covered,SkBitmap_makeShader,"sk_sp<SkShader> makeShader(const SkSamplingOptions& sampling, const SkMatrix* lm = nullptr) const;",
include/core,include/core/SkBitmap.h,SkBitmap,class,30,covered,asImage,31,no,covered,SkBitmap_asImage,sk_sp<SkImage> asImage() const;,
include/core,include/core/SkBlendMode.h,SkBlendMode,class,6,covered,,,,no_public_methods_found,SkBlendMode_SkBlendMode_AsCoeff|SkBlendMode_SkBlendMode_Name,,public method extraction found no methods
include/core,include/core/SkBlendMode.h,SkBlendModeCoeff,class,47,missing,,,,no_public_methods_found,,,public method extraction found no methods
include/core,include/core/SkBlender.h,SkBlender,class,7,covered,Mode,8,yes,covered,SkBlender_Mode,static sk_sp<SkBlender> Mode(SkBlendMode mode);,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,MakeRasterDirect,82,yes,covered,SkCanvas_MakeRasterDirect,"static std::unique_ptr<SkCanvas> MakeRasterDirect(const SkImageInfo& info, void* pixels, size_t rowBytes, const SkSurfaceProps* props = nullptr);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,MakeRasterDirectN32,82,yes,covered,SkCanvas_MakeRasterDirectN32,"static std::unique_ptr<SkCanvas> MakeRasterDirectN32(int width, int height, SkPMColor* pixels, size_t rowBytes) { return MakeRasterDirect(SkImageInfo::MakeN32Premul(width, height), pixels, rowBytes); }",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,SkCanvas,82,no,covered,SkCanvas_MakeRasterDirect|SkCanvas_MakeRasterDirectN32|SkCanvas_makeSurface|SkCanvas_new|SkCanvas_newFromBitmap|SkCanvas_newFromBitmapWithProps|SkCanvas_newWithSizeProps,SkCanvas();,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,SkCanvas,82,no,covered,SkCanvas_MakeRasterDirect|SkCanvas_MakeRasterDirectN32|SkCanvas_makeSurface|SkCanvas_new|SkCanvas_newFromBitmap|SkCanvas_newFromBitmapWithProps|SkCanvas_newWithSizeProps,"SkCanvas(int width, int height, const SkSurfaceProps* props = nullptr);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,SkCanvas,82,no,covered,SkCanvas_MakeRasterDirect|SkCanvas_MakeRasterDirectN32|SkCanvas_makeSurface|SkCanvas_new|SkCanvas_newFromBitmap|SkCanvas_newFromBitmapWithProps|SkCanvas_newWithSizeProps,explicit SkCanvas(sk_sp<SkDevice> device);,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,SkCanvas,82,no,covered,SkCanvas_MakeRasterDirect|SkCanvas_MakeRasterDirectN32|SkCanvas_makeSurface|SkCanvas_new|SkCanvas_newFromBitmap|SkCanvas_newFromBitmapWithProps|SkCanvas_newWithSizeProps,explicit SkCanvas(const SkBitmap& bitmap);,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,SkCanvas,111,no,covered,SkCanvas_MakeRasterDirect|SkCanvas_MakeRasterDirectN32|SkCanvas_makeSurface|SkCanvas_new|SkCanvas_newFromBitmap|SkCanvas_newFromBitmapWithProps|SkCanvas_newWithSizeProps,"SkCanvas(const SkBitmap& bitmap, ColorBehavior behavior);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,SkCanvas,111,no,covered,SkCanvas_MakeRasterDirect|SkCanvas_MakeRasterDirectN32|SkCanvas_makeSurface|SkCanvas_new|SkCanvas_newFromBitmap|SkCanvas_newFromBitmapWithProps|SkCanvas_newWithSizeProps,"SkCanvas(const SkBitmap& bitmap, const SkSurfaceProps& props);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,~SkCanvas,111,no,covered,SkCanvas_delete,virtual ~SkCanvas();,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,imageInfo,111,no,covered,SkCanvas_imageInfo,SkImageInfo imageInfo() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getProps,111,no,covered,SkCanvas_getProps,bool getProps(SkSurfaceProps* props) const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getBaseProps,111,no,covered,SkCanvas_getBaseProps,SkSurfaceProps getBaseProps() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getTopProps,111,no,covered,SkCanvas_getTopProps,SkSurfaceProps getTopProps() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getBaseLayerSize,111,no,covered,SkCanvas_getBaseLayerSize,virtual SkISize getBaseLayerSize() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,makeSurface,111,no,covered,SkCanvas_makeSurface,"sk_sp<SkSurface> makeSurface(const SkImageInfo& info, const SkSurfaceProps* props = nullptr);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,recordingContext,111,no,covered,SkCanvas_recordingContext,virtual GrRecordingContext* recordingContext() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,recorder,111,no,covered,SkCanvas_recorder,virtual skgpu::graphite::Recorder* recorder() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getSurface,111,no,covered,SkCanvas_getSurface,SkSurface* getSurface() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,accessTopLayerPixels,111,no,covered,SkCanvas_accessTopLayerPixels,"void* accessTopLayerPixels(SkImageInfo* info, size_t* rowBytes, SkIPoint* origin = nullptr);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,accessTopRasterHandle,111,no,covered,SkCanvas_accessTopRasterHandle,SkRasterHandleAllocator::Handle accessTopRasterHandle() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,peekPixels,111,no,covered,SkCanvas_peekPixels,bool peekPixels(SkPixmap* pixmap);,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,readPixels,111,no,covered,SkCanvas_readPixels,"bool readPixels(const SkImageInfo& dstInfo, void* dstPixels, size_t dstRowBytes, int srcX, int srcY);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,readPixels,111,no,covered,SkCanvas_readPixels,"bool readPixels(const SkPixmap& pixmap, int srcX, int srcY);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,readPixels,111,no,covered,SkCanvas_readPixels,"bool readPixels(const SkBitmap& bitmap, int srcX, int srcY);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,writePixels,111,no,covered,SkCanvas_writePixels,"bool writePixels(const SkImageInfo& info, const void* pixels, size_t rowBytes, int x, int y);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,writePixels,111,no,covered,SkCanvas_writePixels,"bool writePixels(const SkBitmap& bitmap, int x, int y);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,save,111,no,covered,SkCanvas_save,int save();,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,saveLayer,111,no,covered,SkCanvas_saveLayer,"int saveLayer(const SkRect* bounds, const SkPaint* paint);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,saveLayer,111,no,covered,SkCanvas_saveLayer,"int saveLayer(const SkRect& bounds, const SkPaint* paint) { return this->saveLayer(&bounds, paint); }",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,saveLayerAlphaf,111,no,covered,SkCanvas_saveLayerAlphaf,"int saveLayerAlphaf(const SkRect* bounds, float alpha);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,saveLayerAlpha,111,no,covered,SkCanvas_saveLayerAlpha,"int saveLayerAlpha(const SkRect* bounds, U8CPU alpha) { return this->saveLayerAlphaf(bounds, alpha * (1.0f / 255)); }",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,clipPath,111,no,covered,SkCanvas_clipPath,"void clipPath(const SkPath& path, bool doAntiAlias = false) { this->clipPath(path, SkClipOp::kIntersect, doAntiAlias); }",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,clipShader,111,no,covered,SkCanvas_clipShader,"void clipShader(sk_sp<SkShader>, SkClipOp = SkClipOp::kIntersect);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,clipRegion,111,no,covered,SkCanvas_clipRegion,"void clipRegion(const SkRegion& deviceRgn, SkClipOp op = SkClipOp::kIntersect);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,quickReject,111,no,covered,SkCanvas_quickReject,bool quickReject(const SkRect& rect) const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,quickReject,111,no,covered,SkCanvas_quickReject,bool quickReject(const SkPath& path) const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getLocalClipBounds,111,no,covered,SkCanvas_getLocalClipBounds,SkRect getLocalClipBounds() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getLocalClipBounds,111,no,covered,SkCanvas_getLocalClipBounds,bool getLocalClipBounds(SkRect* bounds) const { *bounds = this->getLocalClipBounds(); return !bounds->isEmpty(); },
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getDeviceClipBounds,111,no,covered,SkCanvas_getDeviceClipBounds,SkIRect getDeviceClipBounds() const;,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,getDeviceClipBounds,111,no,covered,SkCanvas_getDeviceClipBounds,bool getDeviceClipBounds(SkIRect* bounds) const { *bounds = this->getDeviceClipBounds(); return !bounds->isEmpty(); },
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,drawColor,111,no,covered,SkCanvas_drawColor,"void drawColor(SkColor color, SkBlendMode mode = SkBlendMode::kSrcOver) { this->drawColor(SkColor4f::FromColor(color), mode); }",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,drawColor,111,no,covered,SkCanvas_drawColor,"void drawColor(const SkColor4f& color, SkBlendMode mode = SkBlendMode::kSrcOver);",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,clear,111,no,covered,SkCanvas_clear,void clear(SkColor color) { this->clear(SkColor4f::FromColor(color)); },
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,clear,111,no,covered,SkCanvas_clear,"void clear(const SkColor4f& color) { this->drawColor(color, SkBlendMode::kSrc); }",
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,discard,111,no,covered,SkCanvas_discard,void discard() { this->onDiscard(); },
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,drawPaint,111,no,covered,SkCanvas_drawPaint,void drawPaint(const SkPaint& paint);,
include/core,include/core/SkCanvas.h,SkCanvas,class,81,covered,drawPoints,431,no,covered,SkCanvas_drawPoints,"void drawPoints(PointMode mode, size_t count, const SkPoint pts[], const SkPaint& paint);",
