category,header,implementation,function,line,status,owner,note
handle_key_return,skia/binding/sk_webp_decoder.h,skia/binding/sk_webp_decoder.cpp,SkWebpDecoder_Decode,19,todo,,static handle key exposed as int; return:sk_codec_t
handle_key_return,skia/binding/sk_webp_decoder.h,skia/binding/sk_webp_decoder.cpp,SkWebpDecoder_Decode_2,20,todo,,static handle key exposed as int; return:sk_codec_t
handle_key_return,skia/binding/sk_webp_decoder.h,skia/binding/sk_webp_decoder.cpp,SkWebpDecoder_Decoder,21,todo,,static handle key exposed as int; return:sk_codecs_decoder_t
handle_key_return,skia/binding/sk_yuva_info.h,skia/binding/sk_yuva_info.cpp,SkYUVAInfo_dimensions,28,todo,,static handle key exposed as int; return:sk_i_size_t
handle_key_return,skia/binding/sk_yuva_info.h,skia/binding/sk_yuva_info.cpp,SkYUVAInfo_originMatrix,35,todo,,static handle key exposed as int; return:sk_matrix_t
handle_key_return,skia/binding/sk_yuva_info.h,skia/binding/sk_yuva_info.cpp,SkYUVAInfo_makeSubsampling,42,todo,,static handle key exposed as int; return:sk_yuva_info_t
handle_key_return|handle_key_param,skia/binding/sk_yuva_info.h,skia/binding/sk_yuva_info.cpp,SkYUVAInfo_makeDimensions,43,todo,,static handle key exposed as int; return:sk_yuva_info_t; params:size:sk_i_size_t
handle_key_param,skia/binding/sk_yuva_info.h,skia/binding/sk_yuva_info.cpp,SkYUVAInfo_PlaneDimensions,50,todo,,static handle key exposed as int; params:imageDimensions:sk_i_size_t
handle_key_return,skia/binding/sk_yuva_pixmaps.h,skia/binding/sk_yuva_pixmaps.cpp,SkYUVAPixmaps_pixmapsInfo,26,todo,,static handle key exposed as int; return:sk_yuva_pixmap_info_t
handle_key_return,skia/binding/sk_yuva_pixmaps.h,skia/binding/sk_yuva_pixmaps.cpp,SkYUVAPixmaps_Allocate,36,todo,,static handle key exposed as int; return:sk_yuva_pixmaps_t
handle_key_return|handle_key_param,skia/binding/sk_yuva_pixmaps.h,skia/binding/sk_yuva_pixmaps.cpp,SkYUVAPixmaps_FromData,37,todo,,static handle key exposed as int; return:sk_yuva_pixmaps_t; params:data:sk_data_t
handle_key_return,skia/binding/sk_yuva_pixmaps.h,skia/binding/sk_yuva_pixmaps.cpp,SkYUVAPixmaps_MakeCopy,38,todo,,static handle key exposed as int; return:sk_yuva_pixmaps_t
handle_key_return,skia/binding/sk_yuva_pixmaps.h,skia/binding/sk_yuva_pixmaps.cpp,SkYUVAPixmaps_FromExternalMemory,39,todo,,static handle key exposed as int; return:sk_yuva_pixmaps_t
handle_key_return,skia/binding/sk_yuva_pixmaps.h,skia/binding/sk_yuva_pixmaps.cpp,SkYUVAPixmaps_FromExternalPixmaps,40,todo,,static handle key exposed as int; return:sk_yuva_pixmaps_t
